"","site_id","latitude","longitude"
"1102",16637,37.254807,-79.963844
"1103",16729,37.224335,-80.417458
"1104",16731,37.224499,-80.423355
"1105",8730,32.592819,-80.273834
"1106",16818,32.282349,-110.942513
"1107",11713,34.922466,-82.439514
"1108",16876,41.745537,-74.119392
"1109",16803,39.031384,-94.635841
"1110",16608,37.254868,-79.986374
"1111",16791,41.705269,-124.142555
"1112",16790,41.713089,-124.142456
"1113",16901,35.898457,-106.266327
"1114",16417,40.798607,-73.95639
"1115",16688,37.233208,-80.424484
"1116",16548,38.928684,-95.232956
"1117",16985,41.743961,-74.085907
"1118",17014,35.293438,-83.181061
"1119",17015,35.293438,-83.181061
"1120",17016,35.293438,-83.181061
"1121",17019,37.619438,-118.992256
"1122",17026,42.88443,-72.284058
"1123",16810,34.839558,-84.289581
"1124",16844,45.404251,-122.773186
"1125",17037,44.959038,-93.075386
"1126",10407,41.190121,-81.513634
"1127",17055,35.293438,-83.181061
"1128",17069,30.468864,-90.182861
"1129",17124,33.983341,-80.999489
"1130",17140,44.549213,-75.886414
"1131",17169,42.294979,-71.303253
"1132",17002,37.248745,-80.010376
"1133",17017,42.268288,-71.407219
"1134",17243,33.943718,-83.373215
"1135",17250,40.466507,-86.958763
"1136",17256,38.791183,-123.0168
"1137",17270,37.229572,-80.41394
"1138",17272,37.22897,-80.420212
"1139",17281,50.076908,-98.103607
"1140",17331,37.431572,-78.656891
"1141",17377,40.204216,-80.55307
"1142",8998,35.848007,-78.551338
"1143",17389,39.638901,-79.875755
"1144",17390,36.00462,-83.902458
"1145",10261,45.046658,-93.22464
"1146",17403,40.589725,-105.067482
"1147",17404,35.095665,-106.684616
"1148",17406,37.257702,-80.394501
"1149",17405,35.273144,-82.453087
"1150",17414,42.936153,-73.433449
"1151",17415,38.943398,-77.070992
"1152",17423,44.335972,-68.060188
"1153",17425,34.477066,-81.633675
"1154",12719,43.517765,-70.377289
"1155",17442,40.709988,-81.885353
"1156",17443,38.967636,-77.119751
"1157",17445,48.383801,-114.164749
"1158",17447,44.382023,-68.265015
"1159",17460,43.437729,-112.020134
"1160",17464,35.696404,-79.209785
"1161",16419,40.766399,-73.974792
"1162",17473,40.622581,-73.94619
"1163",17241,42.82711,-73.710182
"1164",17503,43.779648,-69.934822
"1165",17515,37.599586,-77.546921
"1166",16692,43.437962,-112.019798
"1167",17543,41.194645,-85.191017
"1168",16665,63.327789,-142.985748
"1169",17556,44.423847,-69.010307
"1170",17562,41.78577,-73.731003
"1171",17564,63.331959,-143.065567
"1172",17567,44.394787,-68.083031
"1173",16875,37.242977,-79.994133
"1174",17573,38.226364,-122.653343
"1175",17574,40.863052,-73.881592
"1176",17575,34.477066,-81.633675
"1177",11493,40.084442,-75.658119
"1178",17408,44.713711,-92.869263
"1179",17592,46.891422,-95.032089
"1180",17583,40.892975,-74.007751
"1181",17602,43.581238,-70.704567
"1182",17571,43.581402,-70.702042
"1183",17606,39.130581,-87.639893
"1184",17629,46.784588,-92.173347
"1185",16917,37.241226,-79.942352
"1186",17630,38.906849,-77.034302
"1187",17631,44.065788,-69.61438
"1188",17632,44.065544,-69.613205
"1189",17589,43.894772,-69.685074
"1190",17640,42.307346,-76.521446
"1191",338,40.762005,-89.472076
"1192",17680,44.924969,-92.789955
"1193",17684,37.268002,-80.415398
"1194",17689,37.267727,-80.416023
"1195",17558,44.427475,-68.977654
"1196",17702,39.642292,-78.939201
"1197",17716,41.887539,-74.252365
"1198",17718,30.3379,-96.195305
"1199",11309,41.185341,-73.622284
"1200",17728,40.324951,-75.190758
"1201",17591,36.73835,-93.129013
"1202",17677,36.73822,-93.128632
"1203",17698,44.274597,-69.799797
"1204",17732,44.602676,-71.895271
"1205",16639,37.238335,-79.94516
"1206",17735,40.133888,-75.700188
"1207",16635,37.286224,-79.996513
"1208",16679,37.288376,-79.991364
"1209",16939,35.603577,-83.783287
"1210",17753,44.168583,-71.38765
"1211",17754,44.167084,-71.385849
"1212",17755,44.171101,-71.386131
"1213",17757,44.172134,-71.384315
"1214",17674,38.508415,-122.097244
"1215",17762,40.558731,-75.403259
"1216",17767,44.246014,-71.254158
"1217",17769,44.245659,-71.253677
"1218",17768,45.031456,-93.175041
"1219",2208,31.966946,-98.885612
"1220",17570,43.582722,-70.700516
"1221",16212,44.258659,-71.252998
"1222",16214,44.262901,-71.252998
"1223",17756,44.171883,-71.385483
"1224",17793,44.399731,-68.724075
"1225",17795,42.967148,-72.309204
"1226",17801,42.079826,-71.043442
"1227",17800,42.082413,-71.040581
"1228",17835,33.259617,-116.424011
"1229",17758,44.256454,-71.247581
"1230",17871,35.702656,-81.19133
"1231",11653,42.195145,-73.28521
"1232",17909,38.517422,-122.851448
"1233",17893,43.629707,-70.280785
"1234",17848,38.508415,-122.097244
"1235",18134,40.130169,-74.214233
"1236",18145,37.594566,-79.391006
"1237",18150,44.759247,-123.232376
"1238",18153,44.034534,-68.889412
"1239",16534,31.346151,-110.253822
"1240",18176,46.130814,-123.157837
"1241",18175,46.131241,-123.157181
"1242",18177,46.131081,-123.158531
"1243",18178,46.131607,-123.158684
"1244",8923,42.286381,-72.653831
"1245",18182,37.022324,-122.085304
"1246",18183,36.982056,-122.061188
"1247",18184,37.0723,-122.001305
"1248",18185,37.050709,-122.137901
"1249",18189,57.744999,-155.623001
"1250",17707,37.360123,-122.128151
"1251",18268,38.455536,-122.722595
"1252",18269,38.456081,-122.720764
"1253",18271,38.458218,-122.721207
"1254",18465,39.732826,-121.833267
"1255",18491,37.74184,-84.299866
"1256",18490,37.743675,-84.300812
"1257",16786,35.096119,-106.685783
"1258",18524,40.860325,-73.878471
"1259",18536,40.866119,-73.879341
"1260",18208,30.794411,-86.533607
"1261",18606,41.668213,-87.784203
"1262",18553,41.998566,-87.657486
"1263",18664,41.668213,-87.784203
"1264",18670,37.226395,-80.425552
"1265",18680,37.222084,-80.421867
"1266",18644,37.235752,-80.422165
"1267",18689,37.229103,-80.424767
"1268",18725,37.229572,-80.41394
"1269",18738,37.83588,-122.251404
"1270",18762,37.228218,-80.423065
"1271",18765,47.305649,-122.523529
"1272",18768,37.803925,-122.416893
"1273",18829,37.214645,-80.447639
"1274",18834,44.013351,-96.325378
"1275",18944,42.365437,-71.258598
"1276",18752,37.273804,-107.871033
"1277",18927,47.308899,-122.529739
"1278",18954,47.30661,-122.532967
"1279",19046,47.307079,-122.535133
"1280",18703,43.550941,-70.359032
"1281",19165,35.485004,-82.534576
"1282",19183,41.793785,-87.615929
"1283",19103,47.309959,-122.536789
"1284",19207,37.282196,-107.865486
"1285",19206,37.27354,-107.871582
"1286",19208,37.282055,-107.865547
"1287",19237,40.067184,-82.865509
"1288",19380,35.811588,-78.713982
"1289",19392,44.539886,-123.256111
"1290",16645,37.189873,-80.088455
"1291",18808,37.83588,-122.251404
"1292",18984,42.040585,-87.782562
"1293",19497,37.83588,-122.251404
"1294",19505,37.230183,-80.419189
"1295",35855,44.066952,-71.288437
"1296",35863,40.817814,-104.7453
"1297",35870,28.123751,-81.434181
"1298",35871,28.12689,-81.436203
"1299",35875,42.542778,-72.172127
"1300",35878,31.195782,-84.464561
"1301",35896,40.174831,-112.455307
"1302",35900,29.689684,-81.990334
"1303",35926,47.130211,-99.242409
"1304",1248,38.762318,-90.498421
"1305",5449,33.990734,-116.134064
"1306",5151,41.341278,-88.297935
"1307",5447,33.99416,-116.134819
"1308",5448,33.992786,-116.134865
"1309",8209,41.257507,-73.456245
"1310",8208,41.256149,-73.457321
"1311",8675,43.051842,-77.256432
"1312",8708,35.142673,-85.182823
"1313",1338,44.033802,-122.977631
"1314",8898,35.688751,-83.501083
"1315",8988,37.631134,-118.995834
"1316",9199,44.216133,-122.250328
"1317",9470,45.539204,-92.270836
"1318",10122,40.323967,-75.104736
"1319",10832,40.291199,-81.873337
"1320",11155,38.786587,-94.68634
"1321",11154,38.799816,-94.690666
"1322",11170,32.929771,-116.557617
"1323",11644,34.660999,-83.734909
"1324",11895,35.629002,-83.093002
"1325",11899,35.632,-83.045654
"1326",12064,32.248463,-110.909584
"1327",12508,44.868046,-93.501892
"1328",12709,42.746555,-84.34613
"1329",12691,40.691994,-124.140717
"1330",14881,34.975849,-106.668579
"1331",16190,44.259472,-71.195229
"1332",16191,44.259548,-71.195045
"1333",16192,44.26165,-71.195999
"1334",16201,44.187,-71.57
"1335",16202,44.185009,-71.573097
"1336",16207,44.18803,-71.568703
"1337",16219,44.255539,-71.318604
"1338",16223,44.2589,-71.317902
"1339",16225,44.138599,-71.702698
"1340",16228,44.325748,-71.283798
"1341",16229,44.32814,-71.283096
"1342",16236,44.254131,-71.251999
"1343",16282,34.97871,-106.683685
"1344",16302,36.137142,-81.109833
"1345",16356,45.317341,-93.821838
"1346",16515,31.345968,-110.227913
"1347",16776,35.095631,-106.684586
"1348",16831,32.279629,-111.021172
"1349",16227,44.325409,-71.284103
"1350",5261,42.448402,-72.345314
"1351",16785,35.096249,-106.684891
"1352",11734,40.148293,-77.125366
"1353",17569,43.582008,-70.699135
"1354",17582,35.770512,-83.111603
"1355",17731,42.020794,-74.243362
"1356",17794,44.508011,-68.351067
"1357",17850,35.219624,-111.637695
"1358",17673,34.108452,-118.937645
"1359",17908,38.517147,-122.852959
"1360",18236,42.084774,-71.041908
"1361",17906,38.368973,-122.507515
"1362",18132,42.515305,-74.140076
"1363",18347,43.346775,-70.557152
"1364",18356,44.139225,-71.702621
"1365",18523,40.291191,-81.873108
"1366",9024,35.566692,-106.106201
"1367",25220,40.864151,-73.881241
"1368",18527,40.865379,-73.882172
"1369",18535,40.861065,-73.879005
"1370",18537,40.86404,-73.878288
"1371",18163,40.616676,-73.827202
"1372",18728,44.759911,-122.907158
"1373",18943,42.365437,-71.258598
"1374",18926,47.30896,-122.528763
"1375",19047,47.30827,-122.53653
"1376",19164,35.639633,-105.96991
"1377",19173,32.14576,-109.436493
"1378",19191,45.864471,-122.818611
"1379",19211,35.353306,-83.195366
"1380",19214,35.534603,-82.976784
"1381",19148,43.594185,-70.369041
"1382",19260,35.476738,-82.579247
"1383",18511,44.694904,-123.433861
"1384",19462,44.934433,-93.282776
"1385",19529,46.987068,-122.828278
"1386",18867,38.216927,-85.762497
"1387",19550,38.574471,-122.691551
"1388",19566,35.489105,-120.727203
"1389",19605,33.828571,-118.342735
"1390",19607,37.448662,-122.266418
"1391",19632,42.281303,-72.402084
"1392",19661,32.394226,-94.872826
"1393",19655,30.061195,-95.478699
"1394",19700,44.465263,-73.207016
"1395",1380,34.457253,-119.709938
"1396",19711,34.575775,-112.497459
"1397",19751,47.785309,-122.349678
"1398",19761,46.817535,-92.085083
"1399",18529,33.630066,-112.147385
"1400",19775,37.220814,-80.416328
"1401",19776,46.821312,-92.080917
"1402",19783,37.226261,-80.422707
"1403",19796,30.507528,-84.281326
"1404",19799,30.465828,-84.178207
"1405",19772,37.230656,-80.419464
"1406",19824,34.836891,-92.405724
"1407",19831,37.222084,-80.421867
"1408",19850,37.224689,-80.417587
"1409",19645,41.999733,-87.657372
"1410",19890,47.582104,-90.828583
"1411",19902,33.94368,-83.373207
"1412",19925,36.424603,-95.525764
"1413",19949,42.096577,-71.394127
"1414",19962,36.355656,-119.171791
"1415",19933,36.429565,-119.025848
"1416",16699,44.652939,-93.631256
"1417",16696,44.65258,-93.632935
"1418",20038,38.920509,-77.029297
"1419",20042,38.918678,-77.029533
"1420",20045,36.355656,-119.171791
"1421",20057,42.183475,-88.053925
"1422",20095,39.076797,-77.009987
"1423",20103,45.880264,-123.294487
"1424",20109,45.51672,-122.539093
"1425",11532,45.305565,-93.355827
"1426",20120,42.366829,-71.257408
"1427",20148,41.72702,-72.604797
"1428",20169,41.81728,-70.980988
"1429",20047,37.724697,-122.47683
"1430",20202,41.936794,-87.812439
"1431",20262,38.942104,-76.965233
"1432",20268,39.063416,-79.418045
"1433",20269,43.631424,-72.520554
"1434",19950,40.861317,-73.879601
"1435",20294,36.431881,-119.024696
"1436",19971,36.421021,-119.166267
"1437",20298,36.330593,-119.166214
"1438",20300,44.990288,-93.131744
"1439",20299,40.678711,-124.20266
"1440",20316,37.226192,-80.422806
"1441",20074,38.975685,-95.22892
"1442",20206,42.301922,-71.123932
"1443",19977,42.402889,-73.565437
"1444",19978,42.402214,-73.563881
"1445",19650,41.291912,-70.170174
"1446",20240,42.30024,-71.12606
"1447",20223,42.296417,-71.128052
"1448",20351,41.910194,-73.853447
"1449",20335,39.672035,-104.927689
"1450",8805,43.738449,-72.523514
"1451",20364,34.708611,-83.787567
"1452",20366,44.908928,-69.14653
"1453",20003,48.540199,-116.394653
"1454",20004,48.540119,-116.393181
"1455",20407,48.542709,-116.390747
"1456",20408,48.542629,-116.389397
"1457",20410,48.538399,-116.385063
"1458",20411,48.538429,-116.380272
"1459",20435,43.629704,-72.52375
"1460",20436,43.632191,-72.521004
"1461",19864,41.568211,-87.82785
"1462",20480,43.629955,-72.523888
"1463",20481,43.629833,-72.522141
"1464",20483,42.085918,-71.038109
"1465",20492,44.816135,-68.777916
"1466",20498,44.892937,-68.723961
"1467",20499,44.892883,-68.724403
"1468",20372,37.723503,-122.479713
"1469",20500,41.998009,-87.658684
"1470",17670,37.359844,-122.127838
"1471",20210,41.997375,-87.65844
"1472",20573,39.031677,-79.408554
"1473",20468,41.255592,-95.797531
"1474",2669,40.775406,-77.789986
"1475",6481,42.456135,-72.344215
"1476",20380,42.293049,-71.308571
"1477",20651,42.01757,-87.838005
"1478",20666,42.042595,-70.213623
"1479",20665,42.050945,-70.222939
"1480",20054,41.998508,-87.657761
"1481",20396,41.897747,-87.627045
"1482",20618,41.998508,-87.657761
"1483",20682,42.104259,-87.903984
"1484",20501,42.001297,-87.659859
"1485",20687,41.891636,-87.616814
"1486",20688,34.126862,-118.209747
"1487",20689,42.045963,-87.685089
"1488",20690,41.996792,-87.657021
"1489",20693,41.998592,-87.656921
"1490",20708,43.634892,-72.542091
"1491",20766,37.248695,-80.417847
"1492",20771,37.226276,-80.422798
"1493",20702,44.284657,-73.982742
"1494",20873,39.175678,-123.236237
"1495",19651,41.290401,-70.170708
"1496",19653,41.289158,-70.174759
"1497",19654,41.290379,-70.176582
"1498",20905,41.290005,-70.17202
"1499",20906,41.291359,-70.171257
"1500",20907,41.292404,-70.169029
"1501",20934,39.506191,-119.901901
"1502",20978,34.572083,-112.436272
"1503",20991,39.600925,-77.827263
"1504",21004,39.063862,-79.418037
"1505",21013,40.814781,-73.908058
"1506",21019,48.718399,-121.115822
"1507",21021,48.718231,-121.115089
"1508",21022,48.719013,-121.113098
"1509",21054,44.336678,-68.057854
"1510",21100,42.100708,-71.894363
"1511",20617,43.128082,-89.376808
"1512",5262,42.442348,-72.346504
"1513",21180,44.940445,-93.005905
"1514",21140,37.809361,-122.152992
"1515",21141,37.810627,-122.155487
"1516",21142,37.810844,-122.155853
"1517",21143,37.811539,-122.156876
"1518",21144,37.813442,-122.15937
"1519",21017,39.231892,-123.1492
"1520",21260,42.036732,-71.925072
"1521",21292,42.061409,-71.970673
"1522",21347,42.055771,-71.887451
"1523",21349,42.118385,-71.915535
"1524",21248,34.667347,-106.736061
"1525",21369,41.724182,-73.933533
"1526",21471,40.404621,-104.69828
"1527",21468,40.402924,-104.69751
"1528",21465,42.000534,-87.659264
"1529",21458,41.990128,-87.663048
"1530",21450,42.042831,-87.728836
"1531",21454,41.998508,-87.657761
"1532",21525,41.597977,-93.627502
"1533",21408,28.069544,-82.703651
"1534",21661,42.001854,-87.656364
"1535",21713,32.230598,-110.93792
"1536",21759,39.16151,-123.225639
"1537",21766,38.923923,-77.028999
"1538",21772,35.57822,-82.557732
"1539",21778,35.065922,-83.966927
"1540",21680,39.735767,-121.850449
"1541",21414,42.44883,-72.428421
"1542",22017,35.497227,-82.608856
"1543",22114,32.251453,-110.83741
"1544",22395,36.778259,-119.417931
"1545",22712,40.327255,-74.945107
"1546",8919,37.629383,-118.993515
"1547",23593,42.316795,-71.084755
"1548",19652,41.290436,-70.171021
"1549",35857,39.059628,-78.073845
"1550",35868,32.542336,-87.806023
"1551",35874,17.968477,-66.863548
"1552",35879,32.588829,-106.840721
"1553",35882,39.099045,-96.565102
"1554",35890,40.054119,-105.585106
"1555",35898,35.96397,-84.286339
"1556",35904,38.890175,-78.139771
"1557",35917,32.950008,-87.396454
"1558",35921,39.038574,-95.188622
"1559",35924,46.231968,-89.542152
"1560",5754,45.622391,-95.884605
"1561",5756,45.622391,-95.884605
"1562",2540,41.255749,-73.456375
"1563",10851,42.026035,-122.101212
"1564",11617,45.194656,-93.374901
"1565",16205,44.185631,-71.571701
"1566",16230,44.32798,-71.283501
"1567",16246,44.195671,-71.490402
"1568",16811,33.488098,-86.901199
"1569",17062,35.27227,-92.317642
"1570",10934,43.899727,-69.957466
"1571",17311,40.859993,-73.877342
"1572",17337,38.54084,-109.504166
"1573",17348,44.046768,-92.460548
"1574",17416,38.564899,-109.54496
"1575",17468,34.591991,-84.208107
"1576",17825,39.259186,-77.766342
"1577",17880,40.606834,-73.956665
"1578",18154,44.033798,-68.886421
"1579",18483,42.14682,-73.378174
"1580",18504,41.257492,-73.589012
"1581",18525,40.86039,-73.878471
"1582",18534,40.865566,-73.874001
"1583",18548,44.143669,-73.986893
"1584",18549,44.14344,-73.987137
"1585",18919,35.563446,-82.621315
"1586",19187,35.84726,-83.453552
"1587",19452,44.552231,-123.296478
"1588",18149,38.699291,-90.305168
"1589",17495,48.383488,-114.16436
"1590",19586,40.669498,-73.965942
"1591",19957,36.208294,-115.983917
"1592",19960,40.413639,-76.546806
"1593",20305,40.616798,-105.144737
"1594",20229,42.305161,-71.122452
"1595",19736,32.300163,-106.752953
"1596",20238,42.298065,-71.122131
"1597",20343,42.300278,-71.124771
"1598",20474,39.43,-77.768402
"1599",20572,39.06464,-79.415192
"1600",20590,37.284962,-78.404274
"1601",20739,44.681931,-70.145699
"1602",20243,44.924561,-92.791908
"1603",20853,43.671261,-70.36834
"1604",20974,34.575848,-112.428726
"1605",22688,39.249947,-77.482727
"1606",21023,48.719921,-121.115494
"1607",21131,37.815536,-122.176064
"1608",21092,42.779819,-78.631767
"1609",21208,40.616524,-73.82502
"1610",21132,37.813755,-122.175591
"1611",21133,37.813675,-122.175865
"1612",21134,37.814865,-122.17572
"1613",21247,44.754566,-69.733521
"1614",21276,42.303822,-71.120308
"1615",21285,34.214764,-118.148369
"1616",21359,34.92197,-112.844696
"1617",21344,34.524178,-112.393097
"1618",21062,46.995705,-92.273186
"1619",21677,44.903229,-93.217445
"1620",21589,35.523987,-82.605217
"1621",21765,40.806526,-77.874504
"1622",21769,39.747726,-77.569374
"1623",21748,44.908882,-69.947426
"1624",21801,42.455273,-76.497223
"1625",21830,32.231102,-110.937874
"1626",21914,35.57814,-82.5868
"1627",21953,45.543087,-92.027
"1628",21963,44.340721,-72.463676
"1629",22009,35.145229,-106.681854
"1630",21876,35.144451,-106.683472
"1631",22161,46.743404,-68.482323
"1632",22128,35.14772,-79.369408
"1633",22127,35.149792,-79.368179
"1634",22129,35.153568,-79.367851
"1635",22130,35.152592,-79.369591
"1636",22121,39.016533,-123.21032
"1637",22221,42.275463,-73.59787
"1638",22253,41.138271,-81.352043
"1639",22162,46.740166,-68.481377
"1640",22289,46.740944,-68.483543
"1641",22295,40.038342,-86.904762
"1642",22303,19.789673,-155.326538
"1643",22311,32.33926,-110.981728
"1644",22313,37.360931,-122.127029
"1645",22334,33.571148,-112.877686
"1646",22365,32.106995,-111.02726
"1647",22368,39.82864,-98.578384
"1648",22347,36.130177,-86.79512
"1649",17061,35.074306,-92.462051
"1650",22332,39.07151,-108.543869
"1651",22445,32.742523,-96.835419
"1652",22486,44.474133,-73.206642
"1653",22487,44.480114,-73.221397
"1654",22515,33.226196,-97.127892
"1655",22547,30.805164,-88.442879
"1656",22566,33.836082,-81.163727
"1657",22576,41.795734,-74.126534
"1658",22589,36.615578,-88.321381
"1659",22600,40.429977,-75.78389
"1660",17003,39.809448,-90.207085
"1661",22608,45.145187,-123.106293
"1662",22437,39.148781,-121.035004
"1663",22661,47.071106,-122.978241
"1664",20988,39.031273,-77.243668
"1665",22433,39.208931,-121.058395
"1666",22681,39.167427,-84.548431
"1667",22687,39.993828,-75.239441
"1668",22713,40.329933,-74.939178
"1669",22714,40.328754,-74.942436
"1670",22715,40.329933,-74.939178
"1671",22721,42.470104,-71.051857
"1672",18958,40.667572,-73.961906
"1673",22743,40.225113,-105.265404
"1674",21943,39.659149,-78.929802
"1675",21944,39.643185,-78.940926
"1676",17103,47.033489,-94.447609
"1677",20249,38.613323,-90.258934
"1678",22728,32.237293,-110.91423
"1679",22765,45.324078,-93.891396
"1680",22735,42.347363,-83.264229
"1681",22862,39.067875,-77.360703
"1682",22855,42.684448,-73.905449
"1683",17319,38.946041,-77.084244
"1684",22857,35.592937,-82.49382
"1685",22750,42.983692,-71.364861
"1686",22872,39.980976,-82.411469
"1687",22463,33.425774,-86.686264
"1688",22911,46.998329,-94.693977
"1689",22938,42.5126,-70.891815
"1690",463,37.427532,-92.958176
"1691",22171,42.034462,-89.324966
"1692",22965,41.941818,-84.004501
"1693",23016,39.247299,-77.340401
"1694",22706,41.856613,-73.620338
"1695",23056,40.37122,-78.78167
"1696",23061,33.223484,-97.128609
"1697",23013,34.351128,-106.882294
"1698",23074,39.208076,-76.658577
"1699",23075,41.467266,-90.182175
"1700",23077,39.08073,-77.008125
"1701",22584,42.077557,-72.565239
"1702",22820,43.724808,-116.627907
"1703",22821,43.65237,-116.629425
"1704",23108,40.732983,-74.668694
"1705",23137,33.226402,-97.128067
"1706",23138,41.300903,-123.541794
"1707",23159,41.319168,-122.307915
"1708",23153,41.282627,-122.297676
"1709",23181,41.319168,-122.307915
"1710",23190,41.319168,-122.307915
"1711",23257,43.138775,-88.077599
"1712",23040,53.93327,-116.5765
"1713",23286,41.689362,-73.89653
"1714",23287,37.360935,-122.127022
"1715",23289,37.680664,-122.152695
"1716",5753,45.567219,-95.824173
"1717",23293,36.904778,-88.756111
"1718",23294,45.919209,-89.250771
"1719",23338,42.401409,-71.16835
"1720",22906,38.240513,-122.659958
"1721",22348,36.139015,-86.796921
"1722",20900,42.117393,-73.419434
"1723",23460,39.828201,-98.579498
"1724",23451,42.497799,-122.07988
"1725",23457,42.490433,-123.480087
"1726",23463,47.49033,-95.123848
"1727",23466,39.257442,-123.190704
"1728",23446,42.722851,-87.823471
"1729",23493,43.821156,-69.593506
"1730",23508,35.873081,-78.555893
"1731",11872,42.147518,-73.417557
"1732",23532,44.255505,-71.251091
"1733",23533,44.25589,-71.250458
"1734",21670,42.330338,-71.049316
"1735",23564,37.545815,-122.327965
"1736",23069,38.92625,-77.341675
"1737",23657,44.266861,-71.358833
"1738",23642,44.271339,-71.305122
"1739",23662,44.259304,-71.316147
"1740",23676,46.996738,-94.696556
"1741",23677,43.956326,-70.579216
"1742",23696,44.269341,-71.344254
"1743",23698,44.267471,-71.334099
"1744",23699,44.263969,-71.321899
"1745",23700,44.266048,-71.30825
"1746",23985,39.020966,-123.091034
"1747",23838,39.018124,-123.091805
"1748",23812,39.00066,-123.082359
"1749",23738,35.664925,-105.927788
"1750",23751,37.873299,-122.596863
"1751",23804,44.112869,-73.92318
"1752",23805,44.113522,-73.921707
"1753",23813,42.270908,-73.59346
"1754",23828,35.169346,-81.05629
"1755",23732,36.778259,-119.417931
"1756",23809,43.055054,-70.897331
"1757",23942,36.19849,-112.051849
"1758",23943,36.199055,-112.051788
"1759",23944,36.202694,-112.05394
"1760",23947,36.204147,-112.056061
"1761",23948,36.202885,-112.056419
"1762",23949,36.202728,-112.056725
"1763",6026,32.25066,-110.946358
"1764",24015,42.112175,-72.025589
"1765",24030,42.043365,-71.927605
"1766",24071,42.041988,-71.91497
"1767",23882,44.893559,-93.296257
"1768",24120,30.414814,-88.542488
"1769",24095,37.725883,-122.450836
"1770",24181,26.825239,-80.043121
"1771",24206,32.231911,-110.950935
"1772",24215,40.734249,-74.669731
"1773",24216,40.058323,-74.405663
"1774",24006,28.20665,-177.38118
"1775",24001,28.212023,-177.378815
"1776",24247,37.227909,-80.423279
"1777",24253,37.220947,-80.422798
"1778",24275,43.82621,-70.286728
"1779",24387,44.94603,-93.243683
"1780",24388,44.942154,-93.244194
"1781",24444,42.309204,-88.458191
"1782",24600,38.992634,-76.939781
"1783",24702,33.76149,-111.842232
"1784",24705,33.600445,-111.811867
"1785",24717,42.789562,-77.823166
"1786",24736,33.976173,-84.38739
"1787",24892,28.205467,-177.38829
"1788",24928,32.226891,-110.933418
"1789",21946,39.659588,-78.924652
"1790",27171,40.670315,-77.908943
"1791",31305,40.783207,-77.891022
"1792",35852,45.761787,-122.327576
"1793",35872,35.685448,-83.503128
"1794",35877,63.873096,-149.216476
"1795",35884,18.021288,-67.076309
"1796",35885,31.8568,-88.160919
"1797",35888,38.24596,-109.391251
"1798",35892,46.771175,-100.920029
"1799",35906,38.892887,-76.560081
"1800",35912,31.909029,-110.834198
"1801",35914,45.504875,-89.585678
"1802",35919,45.491611,-89.594391
"1803",35922,39.036751,-95.19268
"1804",1977,44.258476,-71.252747
"1805",1904,47.143215,-93.431
